pole_name,age,age_high,age_low,age_unit,age_uncertainty,citations,dir_alpha95,dir_polarity,dir_dec,dir_inc,dir_n_specimens,geologic_classes,geologic_types,height,lat,lithologies,location,lon,site,vgp_lat,vgp_lon,pole_name,dir_k,dir_n_samples,dir_tilt_correction,dir_r,vgp_lat_rev,vgp_lon_rev,vgp_dm,vgp_dp,paleolatitude
North Shore Volcanic Group (upper NE sequence),1095.0,1098.0,1092.0,Ma,uniform,"Tauxe and Kodama, 2009",5.3,n,299.8,37.6,4.0,Extrusive:Igneous,Lava Flow,,47.7254,,North Shore Volcanics,269.557,ns005,35.30014844345343,172.41660726946316,North Shore Volcanic Group (upper NE sequence),298.6,4,100,3.99,-35.30014844345343,352.41660726946316,4.5,7.0,21.059292141266262
North Shore Volcanic Group (upper NE sequence),1095.0,1098.0,1092.0,Ma,uniform,"Tauxe and Kodama, 2009",9.3,n,277.0,56.1,5.0,Extrusive:Igneous,Lava Flow,,47.743,,North Shore Volcanics,269.6176,ns016,30.502502026008603,202.0700362931545,North Shore Volcanic Group (upper NE sequence),72.7,5,100,4.9518,-30.502502026008603,22.070036293154487,11.2,12.3,36.65214240736373
North Shore Volcanic Group (upper NE sequence),1095.0,1098.0,1092.0,Ma,uniform,"Tauxe and Kodama, 2009",9.1,n,311.4,12.2,5.0,Extrusive:Igneous,Lava Flow,,47.7767,,North Shore Volcanics,269.7907,ns018,31.42837420290749,150.715922906448,North Shore Volcanic Group (upper NE sequence),71.2,5,100,4.9439,-31.42837420290749,330.715922906448,6.3,12.0,6.16993260930546
North Shore Volcanic Group (upper NE sequence),1095.0,1098.0,1092.0,Ma,uniform,"Tauxe and Kodama, 2009",4.4,n,273.9,54.8,5.0,Extrusive:Igneous,Lava Flow,,47.7417,,North Shore Volcanics,269.6094,ns019,27.729892419342217,202.7462406529596,North Shore Volcanic Group (upper NE sequence),302.0,5,100,4.9868,-27.729892419342217,22.746240652959614,5.1,5.8,35.32883057376808
North Shore Volcanic Group (upper NE sequence),1095.0,1098.0,1092.0,Ma,uniform,"Tauxe and Kodama, 2009",6.0,n,302.3,12.7,5.0,Extrusive:Igneous,Lava Flow,,47.7786,,North Shore Volcanics,269.8093,ns020,26.087670994810615,159.0738260635543,North Shore Volcanic Group (upper NE sequence),161.5,5,100,4.9752,-26.087670994810615,339.0738260635543,4.1,7.9,6.428963318003867
North Shore Volcanic Group (upper NE sequence),1095.0,1098.0,1092.0,Ma,uniform,"Tauxe and Kodama, 2009",2.5,n,308.1,27.5,5.0,Extrusive:Igneous,Lava Flow,,47.7771,,North Shore Volcanics,269.7795,ns021,36.002619181433126,160.06279146610257,North Shore Volcanic Group (upper NE sequence),936.0,5,100,4.9957,-36.002619181433126,340.06279146610257,1.9,3.3,14.589431334516124
North Shore Volcanic Group (upper NE sequence),1095.0,1098.0,1092.0,Ma,uniform,"Tauxe and Kodama, 2009",4.9,n,301.3,38.1,5.0,Extrusive:Igneous,Lava Flow,,47.7965,,North Shore Volcanics,269.8714,ns022,36.533784030593615,171.78011012009438,North Shore Volcanic Group (upper NE sequence),255.9,5,100,4.9863,-36.533784030593615,351.7801101200944,4.2,6.5,21.40766652308101
North Shore Volcanic Group (upper NE sequence),1095.0,1098.0,1092.0,Ma,uniform,"Tauxe and Kodama, 2009",2.4,n,303.1,19.6,5.0,Extrusive:Igneous,Lava Flow,,47.7763,,North Shore Volcanics,269.799,ns023,29.414016539759295,161.02527741730512,North Shore Volcanic Group (upper NE sequence),997.3,5,100,4.996,-29.414016539759295,341.0252774173051,1.7,3.2,10.095271854769372
North Shore Volcanic Group (upper NE sequence),1095.0,1098.0,1092.0,Ma,uniform,"Tauxe and Kodama, 2009",3.4,n,288.6,32.7,5.0,Extrusive:Igneous,Lava Flow,,47.7671,,North Shore Volcanics,269.6682,ns028,25.494595541565975,178.4346300883468,North Shore Volcanic Group (upper NE sequence),501.3,5,100,4.992,-25.494595541565975,358.4346300883468,2.7,4.5,17.796333868963867
North Shore Volcanic Group (upper NE sequence),1095.0,1098.0,1092.0,Ma,uniform,"Tauxe and Kodama, 2009",3.9,n,289.2,33.9,5.0,Extrusive:Igneous,Lava Flow,,47.799,,North Shore Volcanics,269.8944,ns030,26.445235323538345,178.80677110055274,North Shore Volcanic Group (upper NE sequence),394.3,5,100,4.9899,-26.445235323538345,358.80677110055274,3.2,5.2,18.5716306456178
North Shore Volcanic Group (upper NE sequence),1095.0,1098.0,1092.0,Ma,uniform,"Tauxe and Kodama, 2009",2.1,n,288.0,32.9,5.0,Extrusive:Igneous,Lava Flow,,47.7689,,North Shore Volcanics,269.6691,ns031,25.182141114348028,178.9823050489432,North Shore Volcanic Group (upper NE sequence),1287.4,5,100,4.9969,-25.182141114348028,358.9823050489432,1.7,2.8,17.924553259236955
North Shore Volcanic Group (upper NE sequence),1095.0,1098.0,1092.0,Ma,uniform,"Tauxe and Kodama, 2009",4.5,n,286.0,39.7,5.0,Extrusive:Igneous,Lava Flow,,47.7319,,North Shore Volcanics,269.5571,ns032,27.060881422922897,184.0319672646645,North Shore Volcanic Group (upper NE sequence),284.8,5,100,4.986,-27.060881422922897,4.031967264664502,3.9,5.9,22.543728530983127
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,"Tauxe and Kodama, 2009",4.8,n,299.7,54.2,5,Extrusive:Igneous,Lava Flow,,47.0167,Basalt,North Shore Volcanics,268.3397,ns034,43.979871541369256,185.57031245531357,North Shore Volcanic Group (upper SW sequence),259.8,5,100,4.9846,-43.979871541369256,5.5703124553135694,5.6,6.3,34.73229647952754
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,"Tauxe and Kodama, 2009",1.6,n,293.8,55.9,5,Extrusive:Igneous,Lava Flow,,47.0182,Basalt,North Shore Volcanics,268.3401,ns035,40.988871989674315,191.16311921820596,North Shore Volcanic Group (upper SW sequence),2377.3,5,100,4.9983,-40.988871989674315,11.163119218205964,1.9,2.1,36.445753344723926
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,"Tauxe and Kodama, 2009",7.0,n,297.0,54.6,4,Extrusive:Igneous,Lava Flow,,47.0163,Basalt,North Shore Volcanics,268.3397,ns036,42.383944862107846,187.74377943285128,North Shore Volcanic Group (upper SW sequence),193.5,4,100,3.9871,-42.383944862107846,7.743779432851284,8.2,9.1,35.12900594510211
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,"Tauxe and Kodama, 2009",3.2,n,293.4,53.3,5,Extrusive:Igneous,Lava Flow,,47.0202,Basalt,North Shore Volcanics,268.3402,ns037,39.22756105747022,188.63882032921046,North Shore Volcanic Group (upper SW sequence),577.7,5,100,4.9931,-39.22756105747022,8.63882032921046,3.7,4.2,33.853766737354945
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,"Tauxe and Kodama, 2009",7.5,n,286.0,29.2,5,Extrusive:Igneous,Lava Flow,,46.9541,Basalt,North Shore Volcanics,268.2268,ns038,22.202804267163827,177.58928897675992,North Shore Volcanic Group (upper SW sequence),104.6,5,100,4.9618,-22.202804267163827,357.5892889767599,5.9,9.8,15.612518617200491
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,"Tauxe and Kodama, 2009",2.0,n,287.6,33.0,5,Extrusive:Igneous,Lava Flow,,46.953,Basalt,North Shore Volcanics,268.2244,ns039,24.96090707187387,178.26479824442228,North Shore Volcanic Group (upper SW sequence),1438.9,5,100,4.9972,-24.96090707187387,358.2647982444223,1.6,2.6,17.988810395363785
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,"Tauxe and Kodama, 2009",3.2,n,289.5,55.6,5,Extrusive:Igneous,Lava Flow,,46.925,Basalt,North Shore Volcanics,268.1793,ns040,37.943866485977765,193.3098071684566,North Shore Volcanic Group (upper SW sequence),587.6,5,100,4.9932,-37.943866485977765,13.309807168456587,3.9,4.2,36.138099145920435
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,"Tauxe and Kodama, 2009",7.5,n,291.6,43.0,5,Extrusive:Igneous,Lava Flow,,46.9105,Basalt,North Shore Volcanics,268.1825,ns042,32.4476484283861,181.2411785778886,North Shore Volcanic Group (upper SW sequence),104.3,5,100,4.9616,-32.4476484283861,1.2411785778886042,7.0,9.7,24.997641418580056
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,"Tauxe and Kodama, 2009",5.5,n,274.0,32.2,5,Extrusive:Igneous,Lava Flow,,46.9096,Basalt,North Shore Volcanics,268.1354,ns043,15.353822555882205,187.48029924049297,North Shore Volcanic Group (upper SW sequence),196.4,5,100,4.9796,-15.353822555882205,7.480299240492968,4.4,7.1,17.477484392541438
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,"Tauxe and Kodama, 2009",5.0,n,289.2,44.5,4,Extrusive:Igneous,Lava Flow,,46.9111,Basalt,North Shore Volcanics,268.1396,ns044,31.579949823244874,183.913195721235,North Shore Volcanic Group (upper SW sequence),341.9,4,100,3.9912,-31.579949823244874,3.913195721235013,4.8,6.5,26.16713101214257
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,"Tauxe and Kodama, 2009",2.6,n,273.0,30.7,4,Extrusive:Igneous,Lava Flow,,46.91,Basalt,North Shore Volcanics,268.1365,ns045,14.011318000237544,187.49568856428468,North Shore Volcanic Group (upper SW sequence),1278.4,4,100,3.9977,-14.011318000237544,7.495688564284677,2.1,3.4,16.53501029076833
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,"Tauxe and Kodama, 2009",7.1,n,304.4,42.8,4,Extrusive:Igneous,Lava Flow,,46.9,Basalt,North Shore Volcanics,268.1084,ns046,41.07775197402655,171.4611597031478,North Shore Volcanic Group (upper SW sequence),170.3,4,100,3.9824,-41.07775197402655,351.4611597031478,6.6,9.2,24.844376116052263
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,"Tauxe and Kodama, 2009",3.4,n,311.7,55.9,5,Extrusive:Igneous,Lava Flow,,46.9016,Basalt,North Shore Volcanics,268.1115,ns047,53.07266677357983,179.55707502036933,North Shore Volcanic Group (upper SW sequence),500.0,5,100,4.992,-53.07266677357983,359.5570750203693,4.1,4.4,36.445753344723926
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,"Tauxe and Kodama, 2009",7.7,n,305.8,56.3,4,Extrusive:Igneous,Lava Flow,,46.8969,Basalt,North Shore Volcanics,268.1038,ns048,49.26892816939467,184.1005771431413,North Shore Volcanic Group (upper SW sequence),142.0,4,100,3.9789,-49.26892816939467,4.100577143141294,9.5,10.0,36.85956916202267
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,"Tauxe and Kodama, 2009",6.9,n,302.6,54.2,4,Extrusive:Igneous,Lava Flow,,46.9029,Basalt,North Shore Volcanics,268.1138,ns049,45.934409376585606,183.55570294488842,North Shore Volcanic Group (upper SW sequence),176.2,4,100,3.983,-45.934409376585606,3.5557029448884236,8.1,9.0,34.73229647952754
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,"Tauxe and Kodama, 2009",4.2,n,291.3,44.7,4,Extrusive:Igneous,Lava Flow,,46.8829,Basalt,North Shore Volcanics,268.0842,ns050,33.109956416817724,182.56597032144862,North Shore Volcanic Group (upper SW sequence),473.1,4,100,3.9937,-33.109956416817724,2.565970321448617,4.0,5.5,26.325802009028507
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,"Tauxe and Kodama, 2009",5.1,n,293.3,42.0,5,Extrusive:Igneous,Lava Flow,,46.885,Basalt,North Shore Volcanics,268.088,ns051,33.105527421739644,179.27034904790844,North Shore Volcanic Group (upper SW sequence),222.6,5,100,4.982,-33.105527421739644,359.27034904790844,4.7,6.6,24.237370383549177
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,"Tauxe and Kodama, 2009",6.9,n,295.8,54.2,4,Extrusive:Igneous,Lava Flow,,46.8953,Basalt,North Shore Volcanics,268.1015,ns052,41.32959269287629,187.92966150830512,North Shore Volcanic Group (upper SW sequence),180.8,4,100,3.9834,-41.32959269287629,7.9296615083051165,8.1,9.0,34.73229647952754
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,"Tauxe and Kodama, 2009",3.3,n,295.1,43.0,4,Extrusive:Igneous,Lava Flow,,46.8765,Basalt,North Shore Volcanics,268.0689,ns053,34.8369186971403,178.64499937905092,North Shore Volcanic Group (upper SW sequence),768.3,4,100,3.9961,-34.8369186971403,358.6449993790509,3.1,4.3,24.997641418580056
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,"Tauxe and Kodama, 2009",7.5,n,289.5,56.0,4,Extrusive:Igneous,Lava Flow,,46.895,Basalt,North Shore Volcanics,268.1007,ns054,38.17226227913236,193.68046880722648,North Shore Volcanic Group (upper SW sequence),151.1,4,100,3.9801,-38.17226227913236,13.680468807226475,9.2,9.7,36.54881863016425
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,"Tauxe and Kodama, 2009",3.9,n,283.6,36.7,5,Extrusive:Igneous,Lava Flow,,46.8757,Basalt,North Shore Volcanics,268.0475,ns055,23.92295345331978,182.93658495920118,North Shore Volcanic Group (upper SW sequence),391.3,5,100,4.9898,-23.92295345331978,2.936584959201184,3.3,5.1,20.43984670814321
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,"Tauxe and Kodama, 2009",2.6,n,298.4,41.3,4,Extrusive:Igneous,Lava Flow,,46.8901,Basalt,North Shore Volcanics,268.0934,ns056,36.242168489659434,175.03263557875152,North Shore Volcanic Group (upper SW sequence),1271.2,4,100,3.9976,-36.242168489659434,355.0326355787515,2.4,3.4,23.71399816397892
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,"Tauxe and Kodama, 2009",1.6,n,287.7,29.6,5,Extrusive:Igneous,Lava Flow,,46.8745,Basalt,North Shore Volcanics,268.0657,ns057,23.537437212555172,176.39829243885538,North Shore Volcanic Group (upper SW sequence),2203.3,5,100,4.9982,-23.537437212555172,356.3982924388554,1.3,2.1,15.856642402008013
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,"Tauxe and Kodama, 2009",7.8,n,306.1,52.5,4,Extrusive:Igneous,Lava Flow,,46.8901,Basalt,North Shore Volcanics,268.0934,ns058,47.38458242595384,179.1691908666665,North Shore Volcanic Group (upper SW sequence),158.6,4,100,3.9842,-47.38458242595384,359.1691908666665,8.8,10.1,33.08877584836687
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,"Tauxe and Kodama, 2009",9.8,n,290.2,44.3,4,Extrusive:Igneous,Lava Flow,,46.8835,Basalt,North Shore Volcanics,268.0855,ns059,32.154514110653054,183.04483098376642,North Shore Volcanic Group (upper SW sequence),88.9,4,100,3.9663,-32.154514110653054,3.044830983766417,9.4,12.7,26.009116306225966
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,"Tauxe and Kodama, 2009",10.1,n,293.7,45.7,4,Extrusive:Igneous,Lava Flow,,46.8695,Basalt,North Shore Volcanics,268.0532,ns060,35.26441169816285,181.61193522215962,North Shore Volcanic Group (upper SW sequence),83.8,4,100,3.9642,-35.26441169816285,1.611935222159616,9.9,13.1,27.129196550530896
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,"Tauxe and Kodama, 2009",5.1,n,304.5,49.8,5,Extrusive:Igneous,Lava Flow,,46.8688,Basalt,North Shore Volcanics,268.0513,ns061,44.82067108061845,177.43605772645435,North Shore Volcanic Group (upper SW sequence),241.1,5,100,4.9855,-44.82067108061845,357.43605772645435,5.4,6.6,30.611534093037235
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,"Tauxe and Kodama, 2009",5.2,n,294.3,52.6,4,Extrusive:Igneous,Lava Flow,,46.87,Basalt,North Shore Volcanics,268.0548,ns062,39.412106016050615,187.20286621336442,North Shore Volcanic Group (upper SW sequence),316.0,4,100,3.9905,-39.412106016050615,7.202866213364416,5.9,6.8,33.1835966226676
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,"Tauxe and Kodama, 2009",4.6,n,299.6,33.9,5,Extrusive:Igneous,Lava Flow,,46.8691,Basalt,North Shore Volcanics,268.0523,ns063,33.54137845395851,169.4990649455532,North Shore Volcanic Group (upper SW sequence),292.6,5,100,4.988,-33.54137845395851,349.4990649455532,3.8,6.0,18.5716306456178
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,"Tauxe and Kodama, 2009",5.7,n,298.9,48.1,4,Extrusive:Igneous,Lava Flow,,46.8678,Basalt,North Shore Volcanics,268.0496,ns064,40.08060172669105,179.90109509873795,North Shore Volcanic Group (upper SW sequence),257.8,4,100,3.9884,-40.08060172669105,359.901095098738,5.8,7.4,29.1291360829913
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,"Tauxe and Kodama, 2009",9.4,n,291.6,47.9,4,Extrusive:Igneous,Lava Flow,,46.8696,Basalt,North Shore Volcanics,268.0536,ns065,34.99862798084133,184.77976973565643,North Shore Volcanic Group (upper SW sequence),95.9,4,100,3.9687,-34.99862798084133,4.77976973565643,9.6,12.2,28.958429631515283
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,"Tauxe and Kodama, 2009",2.8,n,317.6,36.6,4,Extrusive:Igneous,Lava Flow,,46.8667,Basalt,North Shore Volcanics,268.0474,ns066,46.66379615070242,155.134211380873,North Shore Volcanic Group (upper SW sequence),1055.8,4,100,3.9972,-46.66379615070242,335.134211380873,2.4,3.6,20.371611538879385
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,"Tauxe and Kodama, 2009",5.3,n,287.4,47.6,4,Extrusive:Igneous,Lava Flow,,46.8708,Basalt,North Shore Volcanics,268.057,ns067,31.994077789705173,187.34745955841856,North Shore Volcanic Group (upper SW sequence),300.9,4,100,3.99,-31.994077789705173,7.347459558418564,5.4,6.9,28.703784845019573
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,"Tauxe and Kodama, 2009",8.1,n,314.5,33.4,4,Extrusive:Igneous,Lava Flow,,46.8643,Basalt,North Shore Volcanics,268.0439,ns068,43.12740542402513,156.18982051601438,North Shore Volcanic Group (upper SW sequence),128.1,4,100,3.9766,-43.12740542402513,336.1898205160144,6.6,10.5,18.24683256500134
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,"Tauxe and Kodama, 2009",7.3,n,310.5,45.5,5,Extrusive:Igneous,Lava Flow,,46.8673,Basalt,North Shore Volcanics,268.0482,ns071,46.60864448460491,168.63349289938515,North Shore Volcanic Group (upper SW sequence),111.5,5,100,4.9641,-46.60864448460491,348.63349289938515,7.1,9.5,26.967160255557328
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,"Tauxe and Kodama, 2009",5.7,n,291.5,54.2,5,Extrusive:Igneous,Lava Flow,,46.8584,Basalt,North Shore Volcanics,268.0347,ns072,38.439146762715275,190.5562126293428,North Shore Volcanic Group (upper SW sequence),235.8,5,100,4.9894,-38.439146762715275,10.55621262934281,6.7,7.4,34.73229647952754
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,"Tauxe and Kodama, 2009",10.2,n,308.4,34.5,4,Extrusive:Igneous,Lava Flow,,46.8658,Basalt,North Shore Volcanics,268.046,ns073,39.701863770014675,162.47829809532232,North Shore Volcanic Group (upper SW sequence),82.5,4,100,3.9637,-39.701863770014675,342.4782980953223,8.5,13.2,18.96479567578831
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,"Tauxe and Kodama, 2009",13.4,n,290.3,56.7,5,Extrusive:Igneous,Lava Flow,,46.8574,Basalt,North Shore Volcanics,268.0327,ns074,39.10246888731533,193.94387865449727,North Shore Volcanic Group (upper SW sequence),51.3,5,100,4.961,-39.10246888731533,13.943878654497269,16.7,17.4,37.27756560490283
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,"Tauxe and Kodama, 2009",5.8,n,307.6,51.3,5,Extrusive:Igneous,Lava Flow,,46.8658,Basalt,North Shore Volcanics,268.046,ns075,47.75396146466926,176.70465552733788,North Shore Volcanic Group (upper SW sequence),175.6,5,100,4.9772,-47.75396146466926,356.7046555273379,6.3,7.5,31.96837011354947
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,"Tauxe and Kodama, 2009",6.5,n,308.4,34.5,4,Extrusive:Igneous,Lava Flow,,46.8612,Basalt,North Shore Volcanics,268.0397,ns077,39.70309816118188,162.47567734237987,North Shore Volcanic Group (upper SW sequence),201.4,4,100,3.9851,-39.70309816118188,342.47567734237987,5.4,8.4,18.96479567578831
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,"Tauxe and Kodama, 2009",5.0,n,277.7,34.8,5,Extrusive:Igneous,Lava Flow,,46.853,Basalt,North Shore Volcanics,268.022,ns078,19.028987850158984,186.05724853319296,North Shore Volcanic Group (upper SW sequence),238.2,5,100,4.9832,-19.028987850158984,6.057248533192961,4.2,6.5,19.162802152830434
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,"Tauxe and Kodama, 2009",4.0,n,285.0,49.5,4,Extrusive:Igneous,Lava Flow,,46.8578,Basalt,North Shore Volcanics,268.0335,ns079,31.42428851557624,190.3824508633461,North Shore Volcanic Group (upper SW sequence),958.8,4,100,3.9984,-31.42428851557624,10.382450863346094,4.2,5.2,30.345763546310874
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,"Tauxe and Kodama, 2009",6.4,n,286.0,38.8,5,Extrusive:Igneous,Lava Flow,,46.8525,Basalt,North Shore Volcanics,268.0207,ns080,26.553706060324135,182.4122569571694,North Shore Volcanic Group (upper SW sequence),142.0,5,100,4.9718,-26.553706060324135,2.4122569571694044,5.6,8.3,21.900636227441087
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,"Tauxe and Kodama, 2009",7.2,n,273.3,51.4,5,Extrusive:Igneous,Lava Flow,,46.8564,Basalt,North Shore Volcanics,268.0295,ns081,24.876600147528315,199.18342179920012,North Shore Volcanic Group (upper SW sequence),114.3,5,100,4.965,-24.876600147528315,19.18342179920012,7.9,9.3,32.0605262504513
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,"Tauxe and Kodama, 2009",7.7,n,286.3,58.4,4,Extrusive:Igneous,Lava Flow,,46.8534,Basalt,North Shore Volcanics,268.0227,ns083,37.525516166338335,198.1116563858102,North Shore Volcanic Group (upper SW sequence),143.5,4,100,3.9791,-37.525516166338335,18.111656385810193,10.0,10.0,39.10208566937349
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,"Tauxe and Kodama, 2009",3.9,n,279.0,38.1,5,Extrusive:Igneous,Lava Flow,,46.8528,Basalt,North Shore Volcanics,268.0213,ns085,21.463308622628876,186.88228060179927,North Shore Volcanic Group (upper SW sequence),383.5,5,100,4.9896,-21.463308622628876,6.882280601799266,3.4,5.1,21.40766652308101
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,"Tauxe and Kodama, 2009",5.2,n,280.7,38.9,5,Extrusive:Igneous,Lava Flow,,46.8519,Basalt,North Shore Volcanics,268.0196,ns087,22.999655292605883,186.1542712419849,North Shore Volcanic Group (upper SW sequence),221.6,5,100,4.9819,-22.999655292605883,6.154271241984901,4.6,6.8,21.97156966715414
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,This study,4.5,n,299.4,47.9,8,Extrusive:Igneous,Lava Flow,,47.2,Basalt,Gooseberry,-91.5,GB1,40.32268967827059,179.53803047060194,North Shore Volcanic Group (upper SW sequence),154.0,8,100,7.9545,-40.32268967827059,359.53803047060194,5.9,3.8,28.958429631515283
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,This study,2.2,n,301.1,42.1,10,Extrusive:Igneous,Lava Flow,,47.1,Basalt,Gooseberry,-91.5,GB10,38.464608972098446,173.77038476613308,North Shore Volcanic Group (upper SW sequence),466.0,10,100,9.9807,-38.464608972098446,353.7703847661331,2.7,1.7,24.31272299964181
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,This study,4.7,n,303.2,38.3,7,Extrusive:Igneous,Lava Flow,,47.1,Basalt,Gooseberry,-91.5,GB11,38.00533280000427,169.5145203705201,North Shore Volcanic Group (upper SW sequence),168.0,7,100,6.9643,-38.00533280000427,349.51452037052013,5.6,3.3,21.54788409876798
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,This study,1.8,n,303.0,41.0,7,Extrusive:Igneous,Lava Flow,,47.1,Basalt,Gooseberry,-91.5,GB12,39.199588147393584,171.49159752020523,North Shore Volcanic Group (upper SW sequence),1112.0,7,100,6.9946,-39.199588147393584,351.49159752020523,2.2,1.3,23.491855821165487
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,This study,2.0,n,295.1,42.3,8,Extrusive:Igneous,Lava Flow,,47.1,Basalt,Gooseberry,-91.5,GB13,34.4854802559021,178.43419184555893,North Shore Volcanic Group (upper SW sequence),742.0,8,100,7.9906,-34.4854802559021,358.4341918455589,2.5,1.5,24.46387340735721
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,This study,3.8,n,298.3,42.4,7,Extrusive:Igneous,Lava Flow,,47.1,Basalt,Gooseberry,268.5,GB14,36.71346946810186,176.1262940796537,North Shore Volcanic Group (upper SW sequence),249.0,7,100,6.9759,-36.71346946810186,356.1262940796537,4.7,2.9,24.539672472986638
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,This study,2.1,n,302.5,45.0,7,Extrusive:Igneous,Lava Flow,,47.1,Basalt,Gooseberry,-91.5,GB15,40.90000149981012,174.88830145305587,North Shore Volcanic Group (upper SW sequence),835.0,7,100,6.9928,-40.90000149981012,354.8883014530559,2.7,1.7,26.56505117707799
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,This study,2.8,n,295.0,41.6,8,Extrusive:Igneous,Lava Flow,,47.1,Basalt,Gooseberry,-91.5,GB16,34.06700567850754,178.03219862693902,North Shore Volcanic Group (upper SW sequence),382.0,8,100,7.9817,-34.06700567850754,358.032198626939,3.4,2.1,23.937429078922253
North Shore Volcanic Group (upper SW sequence),1096.18,1096.75,1093.94,Ma,gaussian,This study,3.1,n,300.8,46.3,6,Extrusive:Igneous,Lava Flow,,47.1,Basalt,Gooseberry,-91.5,GB17,40.4243497378821,177.23773621171898,North Shore Volcanic Group (upper SW sequence),464.0,6,100,5.9892,-40.4243497378821,357.237736211719,4.0,2.5,27.619469103716693
